"SK_ID_CURR","TARGET_predicted_probability_of_notdefault_0","Target_Actual","Rate","Difference"
141455,0.60871255,0,60.871255,3.171255
238673,0.75363433,0,75.363433,17.663433
366083,0.687135,1,68.7135,11.0135
402459,0.39057875,0,39.057875,-18.642125
174862,0.5974957,0,59.74957,2.04957
158739,0.8610685,0,86.10685,28.40685
253926,0.39021343,1,39.021343,-18.678657
123577,0.6737535,0,67.37535,9.67534999999999
162811,0.8810686,0,88.10686,30.40686
147693,0.41056746,0,41.056746,-16.643254
185877,0.69154304,0,69.154304,11.454304
293567,0.69054586,0,69.054586,11.354586
403619,0.6650293,0,66.50293,8.80293
395103,0.6524141,0,65.24141,7.54141
248507,0.5191246,0,51.91246,-5.78754
112869,0.57001317,0,57.001317,-0.69868300000001
207931,0.7477624,0,74.77624,17.07624
194818,0.82561034,0,82.561034,24.861034
280668,0.6815802,0,68.15802,10.45802
185248,0.5558568,0,55.58568,-2.11432
328584,0.54492164,0,54.492164,-3.20783600000001
295647,0.34688467,0,34.688467,-23.011533
347766,0.46438146,0,46.438146,-11.261854
326849,0.32278848,0,32.278848,-25.421152
175001,0.1962145,0,19.62145,-38.07855
284567,0.32637,1,32.637,-25.063
132051,0.52655244,1,52.655244,-5.044756
199039,0.41093636,0,41.093636,-16.606364
291452,0.41553247,0,41.553247,-16.146753
309029,0.60331136,0,60.331136,2.63113599999999
335855,0.40952235,1,40.952235,-16.747765
306758,0.46235937,0,46.235937,-11.464063
312593,0.7675678,0,76.75678,19.05678
361467,0.25944483,0,25.944483,-31.755517
165181,0.8077774,0,80.77774,23.07774
396220,0.6359525,0,63.59525,5.89525
371221,0.41022772,1,41.022772,-16.677228
126539,0.3434286,0,34.34286,-23.35714
261637,0.6036552,1,60.36552,2.66551999999999
376671,0.3182459,0,31.82459,-25.87541
382236,0.74505687,1,74.505687,16.805687
165127,0.15155691,0,15.155691,-42.544309
428008,0.1610986,0,16.10986,-41.59014
159909,0.6185831,0,61.85831,4.15831
446764,0.5910094,0,59.10094,1.40094
384674,0.8989605,0,89.89605,32.19605
182074,0.94470704,0,94.470704,36.770704
322856,0.49013984,0,49.013984,-8.686016
310326,0.46490645,0,46.490645,-11.209355
157757,0.3295207,0,32.95207,-24.74793
381725,0.9271675,0,92.71675,35.01675
203852,0.34178042,0,34.178042,-23.521958
188549,0.48786134,0,48.786134,-8.91386600000001
203635,0.39376694,0,39.376694,-18.323306
450694,0.91425276,0,91.425276,33.725276
302840,0.8710455,0,87.10455,29.40455
393170,0.45097512,0,45.097512,-12.602488
155824,0.2764429,0,27.64429,-30.05571
176976,0.60420394,0,60.420394,2.720394
347290,0.8231589,1,82.31589,24.61589
452847,0.45123082,0,45.123082,-12.576918
213788,0.29287,0,29.287,-28.413
215402,0.81151664,0,81.151664,23.451664
177230,0.56031024,0,56.031024,-1.66897600000001
248458,0.8362662,0,83.62662,25.92662
367490,0.91393375,0,91.393375,33.693375
236933,0.49966097,0,49.966097,-7.73390300000001
176803,0.5078089,0,50.78089,-6.91911
240858,0.39506721,0,39.506721,-18.193279
377242,0.3302306,0,33.02306,-24.67694
411413,0.37241852,0,37.241852,-20.458148
313668,0.7018219,0,70.18219,12.48219
424869,0.8780755,0,87.80755,30.10755
172531,0.48677242,0,48.677242,-9.022758
128643,0.39528966,0,39.528966,-18.171034
297140,0.46345854,1,46.345854,-11.354146
195526,0.7207548,0,72.07548,14.37548
155831,0.8990041,0,89.90041,32.20041
279517,0.37196088,0,37.196088,-20.503912
451524,0.5972004,0,59.72004,2.02003999999999
227777,0.39772463,0,39.772463,-17.927537
183039,0.32590795,1,32.590795,-25.109205
378825,0.6447606,0,64.47606,6.77606
117147,0.18189847,0,18.189847,-39.510153
176024,0.6209253,0,62.09253,4.39253
381131,0.8217598,0,82.17598,24.47598
222732,0.5797642,0,57.97642,0.276419999999995
179205,0.7763458,0,77.63458,19.93458
203525,0.73468137,0,73.468137,15.768137
170849,0.727329,0,72.7329,15.0329
401139,0.49371976,0,49.371976,-8.328024
286630,0.623316,0,62.3316,4.63159999999999
348292,0.54578483,0,54.578483,-3.121517
375121,0.6703545,0,67.03545,9.33544999999999
191789,0.47319937,0,47.319937,-10.380063
265370,0.5508057,0,55.08057,-2.61943000000001
403067,0.3329531,0,33.29531,-24.40469
349075,0.70312726,0,70.312726,12.612726
324221,0.7542677,0,75.42677,17.72677
322997,0.8339677,0,83.39677,25.69677
181133,0.70818555,0,70.818555,13.118555
190308,0.7311206,0,73.11206,15.41206
121223,0.5216887,0,52.16887,-5.53113
390713,0.8498607,0,84.98607,27.28607
414792,0.2137574,0,21.37574,-36.32426
363425,0.6426823,0,64.26823,6.56823
160604,0.70848,0,70.848,13.148
174011,0.43893033,0,43.893033,-13.806967
223930,0.5525392,0,55.25392,-2.44608
419348,0.16662943,0,16.662943,-41.037057
195655,0.39491308,0,39.491308,-18.208692
174244,0.9130673,0,91.30673,33.60673
338990,0.6934496,0,69.34496,11.64496
365263,0.5616977,0,56.16977,-1.53023
438655,0.54739136,0,54.739136,-2.960864
164663,0.48043334,0,48.043334,-9.656666
298037,0.7032728,0,70.32728,12.62728
392052,0.1657198,0,16.57198,-41.12802
329770,0.77214754,0,77.214754,19.514754
101522,0.74687463,0,74.687463,16.987463
226238,0.6477337,0,64.77337,7.07337
230766,0.8759808,0,87.59808,29.89808
107758,0.66814935,0,66.814935,9.11493499999999
209564,0.74535733,0,74.535733,16.835733
363466,0.4838941,0,48.38941,-9.31059
269150,0.7668962,0,76.68962,18.98962
262691,0.7129329,0,71.29329,13.59329
348683,0.14892566,0,14.892566,-42.807434
395332,0.22209662,0,22.209662,-35.490338
372779,0.66444945,0,66.444945,8.744945
255148,0.77391636,0,77.391636,19.691636
423548,0.18327504,1,18.327504,-39.372496
381785,0.6669346,0,66.69346,8.99346
286794,0.5703084,0,57.03084,-0.669159999999998
166037,0.8628917,0,86.28917,28.58917
313446,0.24823117,0,24.823117,-32.876883
438702,0.3734265,1,37.34265,-20.35735
295273,0.71230376,0,71.230376,13.530376
370231,0.52089083,1,52.089083,-5.610917
174151,0.4654823,0,46.54823,-11.15177
386275,0.5132462,0,51.32462,-6.37538000000001
307679,0.3561114,0,35.61114,-22.08886
163388,0.82363176,0,82.363176,24.663176
178047,0.88685596,0,88.685596,30.985596
383831,0.35591906,0,35.591906,-22.108094
395557,0.6713295,0,67.13295,9.43295000000001
376422,0.9150172,0,91.50172,33.80172
154023,0.40988523,0,40.988523,-16.711477
148637,0.17686802,0,17.686802,-40.013198
430425,0.6338135,0,63.38135,5.68135
423021,0.6235609,0,62.35609,4.65608999999999
114284,0.8430786,0,84.30786,26.60786
266287,0.86538815,0,86.538815,28.838815
255046,0.5816072,0,58.16072,0.460719999999995
311330,0.5980819,0,59.80819,2.10819
163913,0.60437685,0,60.437685,2.73768499999999
424141,0.64867127,0,64.867127,7.16712699999999
403666,0.5196897,0,51.96897,-5.73103
158250,0.3951326,0,39.51326,-18.18674
253543,0.57486033,0,57.486033,-0.213966999999997
433521,0.6989797,0,69.89797,12.19797
378563,0.7069044,0,70.69044,12.99044
339732,0.62530464,0,62.530464,4.83046399999999
191438,0.87739027,0,87.739027,30.039027
385304,0.81602645,0,81.602645,23.902645
183647,0.4514981,0,45.14981,-12.55019
422196,0.43620914,0,43.620914,-14.079086
357882,0.69021,0,69.021,11.321
274748,0.5109758,0,51.09758,-6.60242
295229,0.8819894,0,88.19894,30.49894
408161,0.49894387,0,49.894387,-7.805613
243090,0.7124672,0,71.24672,13.54672
169951,0.62472105,0,62.472105,4.772105
238912,0.6082891,0,60.82891,3.12891
400288,0.82258624,0,82.258624,24.558624
154925,0.39427537,0,39.427537,-18.272463
350725,0.42351997,0,42.351997,-15.348003
388421,0.5028029,0,50.28029,-7.41970999999999
394164,0.6355613,0,63.55613,5.85612999999999
114342,0.54941916,0,54.941916,-2.758084
358882,0.8937426,0,89.37426,31.67426
126690,0.7523083,0,75.23083,17.53083
380376,0.49962145,0,49.962145,-7.737855
134579,0.79022795,0,79.022795,21.322795
134498,0.7987174,0,79.87174,22.17174
115631,0.8297456,0,82.97456,25.27456
211976,0.8265994,0,82.65994,24.95994
369079,0.33526677,0,33.526677,-24.173323
319275,0.70847356,0,70.847356,13.147356
359436,0.5772828,0,57.72828,0.0282799999999952
300945,0.23377192,1,23.377192,-34.322808
371168,0.38221002,0,38.221002,-19.478998
160849,0.66404295,0,66.404295,8.704295
223417,0.3001564,0,30.01564,-27.68436
453886,0.72008276,0,72.008276,14.308276
189557,0.8658601,0,86.58601,28.88601
381433,0.19115955,0,19.115955,-38.584045
347765,0.8136552,0,81.36552,23.66552
282784,0.8450035,0,84.50035,26.80035
347522,0.79128194,0,79.128194,21.428194
384369,0.32702738,0,32.702738,-24.997262
232892,0.76870143,0,76.870143,19.170143
278940,0.76351506,0,76.351506,18.651506
295675,0.16735768,1,16.735768,-40.964232
362295,0.8698274,0,86.98274,29.28274
278278,0.3799423,0,37.99423,-19.70577
317297,0.72214055,0,72.214055,14.514055
110511,0.17591345,0,17.591345,-40.108655
205984,0.5559362,0,55.59362,-2.10638
239163,0.83889717,0,83.889717,26.189717
454421,0.71644986,0,71.644986,13.944986
162713,0.62732136,0,62.732136,5.032136
430617,0.30533886,0,30.533886,-27.166114
289887,0.7417234,0,74.17234,16.47234
398177,0.76303744,0,76.303744,18.603744
299128,0.1442846,1,14.42846,-43.27154
420131,0.17569083,0,17.569083,-40.130917
105064,0.20024198,0,20.024198,-37.675802
324976,0.50101066,0,50.101066,-7.598934
224201,0.52881277,1,52.881277,-4.818723
203942,0.41363978,0,41.363978,-16.336022
332589,0.19700819,0,19.700819,-37.999181
222820,0.6032609,0,60.32609,2.62609
315346,0.5153525,0,51.53525,-6.16475000000001
304002,0.56562424,1,56.562424,-1.137576
368277,0.45765108,0,45.765108,-11.934892
157661,0.5724666,0,57.24666,-0.453339999999997
178377,0.8620706,0,86.20706,28.50706
402504,0.7038809,0,70.38809,12.68809
180078,0.12800783,0,12.800783,-44.899217
174361,0.3419484,0,34.19484,-23.50516
396352,0.74029976,0,74.029976,16.329976
335853,0.76896673,0,76.896673,19.196673
257316,0.40274924,0,40.274924,-17.425076
433936,0.36576605,0,36.576605,-21.123395
402681,0.82343775,0,82.343775,24.643775
175729,0.7280301,0,72.80301,15.10301
264269,0.6121781,0,61.21781,3.51780999999999
413154,0.91488767,0,91.488767,33.788767
262230,0.8164356,0,81.64356,23.94356
339800,0.9266423,0,92.66423,34.96423
132064,0.5777432,0,57.77432,0.0743200000000002
225734,0.58267933,0,58.267933,0.567933000000004
233085,0.35536653,0,35.536653,-22.163347
403130,0.5842134,0,58.42134,0.721339999999998
417822,0.6602955,0,66.02955,8.32955
186972,0.6184476,0,61.84476,4.14476
206585,0.48679912,0,48.679912,-9.02008800000001
220314,0.24270791,0,24.270791,-33.429209
212385,0.59960526,0,59.960526,2.260526
107529,0.3424948,0,34.24948,-23.45052
302302,0.45552212,0,45.552212,-12.147788
375558,0.23667008,0,23.667008,-34.032992
225669,0.58465683,0,58.465683,0.765682999999996
103318,0.80141133,0,80.141133,22.441133
262066,0.8147793,0,81.47793,23.77793
301960,0.279774,1,27.9774,-29.7226
349881,0.8397503,0,83.97503,26.27503
204431,0.5780128,0,57.80128,0.101279999999996
211061,0.35876262,0,35.876262,-21.823738
400509,0.24873543,0,24.873543,-32.826457
443733,0.22180963,0,22.180963,-35.519037
382494,0.347674,0,34.7674,-22.9326
150065,0.73568106,0,73.568106,15.868106
138590,0.32253438,1,32.253438,-25.446562
125108,0.69811237,0,69.811237,12.111237
382214,0.6018114,0,60.18114,2.48114
184052,0.27307266,1,27.307266,-30.392734
319915,0.591686,0,59.1686,1.4686
414463,0.7602262,0,76.02262,18.32262
122907,0.57320404,0,57.320404,-0.379595999999999
403536,0.7891426,0,78.91426,21.21426
242731,0.37821352,0,37.821352,-19.878648
159037,0.81431454,0,81.431454,23.731454
324165,0.49495178,0,49.495178,-8.204822
355031,0.37630713,0,37.630713,-20.069287
144605,0.59460276,0,59.460276,1.760276
192651,0.7326337,0,73.26337,15.56337
332029,0.7605025,0,76.05025,18.35025
416699,0.52434,0,52.434,-5.266
333124,0.42364383,1,42.364383,-15.335617
391109,0.78169036,0,78.169036,20.469036
149629,0.31158292,0,31.158292,-26.541708
126423,0.7256688,0,72.56688,14.86688
273518,0.9274751,0,92.74751,35.04751
199479,0.57252264,0,57.252264,-0.447736000000006
299509,0.91274,0,91.274,33.574
229857,0.11665779,1,11.665779,-46.034221
401342,0.41715366,0,41.715366,-15.984634
209225,0.6869459,0,68.69459,10.99459
209426,0.42231482,0,42.231482,-15.468518
262829,0.5575373,0,55.75373,-1.94627
381638,0.3534692,0,35.34692,-22.35308
100206,0.18545151,0,18.545151,-39.154849
212415,0.5560763,0,55.60763,-2.09237
305747,0.8879702,0,88.79702,31.09702
269827,0.8540376,0,85.40376,27.70376
200966,0.7794034,0,77.94034,20.24034
228404,0.3842373,0,38.42373,-19.27627
251385,0.84854126,0,84.854126,27.154126
279701,0.8869256,0,88.69256,30.99256
175845,0.56154174,0,56.154174,-1.54582600000001
295582,0.6385386,0,63.85386,6.15385999999999
202303,0.52760875,0,52.760875,-4.939125
310198,0.7743041,1,77.43041,19.73041
131457,0.5873785,0,58.73785,1.03785
121712,0.4260329,1,42.60329,-15.09671
180538,0.1596033,1,15.96033,-41.73967
401028,0.71225214,0,71.225214,13.525214
324306,0.51861334,0,51.861334,-5.838666
179054,0.7608532,0,76.08532,18.38532
260958,0.69422996,0,69.422996,11.722996
142830,0.8456341,0,84.56341,26.86341
305368,0.5401176,1,54.01176,-3.68824000000001
174740,0.5218309,0,52.18309,-5.51691
377805,0.73603356,0,73.603356,15.903356
104392,0.9005046,0,90.05046,32.35046
161627,0.5506861,0,55.06861,-2.63139000000001
210872,0.4554938,0,45.54938,-12.15062
102267,0.34484226,0,34.484226,-23.215774
179612,0.2880901,0,28.80901,-28.89099
140071,0.26383108,0,26.383108,-31.316892
353822,0.8074212,0,80.74212,23.04212
111103,0.4273256,0,42.73256,-14.96744
341033,0.53228366,0,53.228366,-4.47163399999999
187705,0.31014287,0,31.014287,-26.685713
146632,0.50145805,1,50.145805,-7.55419500000001
248172,0.88149,0,88.149,30.449
179302,0.7501972,0,75.01972,17.31972
443287,0.11309749,1,11.309749,-46.390251
381835,0.8187467,0,81.87467,24.17467
124107,0.6697519,0,66.97519,9.27518999999999
274738,0.62990844,1,62.990844,5.290844
324724,0.48268002,0,48.268002,-9.43199800000001
373243,0.7768234,0,77.68234,19.98234
191500,0.41927344,0,41.927344,-15.772656
408323,0.6897067,0,68.97067,11.27067
136476,0.8299048,0,82.99048,25.29048
193242,0.64028645,0,64.028645,6.32864499999999
393262,0.5537102,0,55.37102,-2.32898
129279,0.30732906,0,30.732906,-26.967094
305283,0.8797952,0,87.97952,30.27952
121022,0.85287833,0,85.287833,27.587833
346251,0.8240824,0,82.40824,24.70824
301926,0.6643709,0,66.43709,8.73708999999999
353854,0.1770963,0,17.70963,-39.99037
442694,0.60738516,0,60.738516,3.03851599999999
194100,0.1703704,0,17.03704,-40.66296
189067,0.39229792,0,39.229792,-18.470208
426189,0.18845218,0,18.845218,-38.854782
247984,0.6233761,0,62.33761,4.63761
131964,0.18708855,0,18.708855,-38.991145
383986,0.47453535,0,47.453535,-10.246465
384277,0.7378829,0,73.78829,16.08829
206245,0.46548122,0,46.548122,-11.151878
400626,0.69868314,0,69.868314,12.168314
166242,0.40828872,0,40.828872,-16.871128
319454,0.8362385,0,83.62385,25.92385
213237,0.49526495,0,49.526495,-8.17350500000001
445999,0.17721951,0,17.721951,-39.978049
156619,0.33503425,0,33.503425,-24.196575
348864,0.4807676,0,48.07676,-9.62324
295546,0.6727905,0,67.27905,9.57905
274612,0.34878397,0,34.878397,-22.821603
363592,0.6679573,0,66.79573,9.09572999999999
438035,0.35141212,0,35.141212,-22.558788
427487,0.6857113,0,68.57113,10.87113
144670,0.54243517,0,54.243517,-3.45648300000001
131164,0.8467906,0,84.67906,26.97906
123583,0.25375074,0,25.375074,-32.324926
306834,0.13266057,0,13.266057,-44.433943
215542,0.44957685,0,44.957685,-12.742315
349468,0.54372764,0,54.372764,-3.32723600000001
323510,0.4214062,0,42.14062,-15.55938
245456,0.8311382,0,83.11382,25.41382
357883,0.6416711,0,64.16711,6.46711000000001
222680,0.64286035,0,64.286035,6.586035
174077,0.21804214,0,21.804214,-35.895786
177850,0.6890195,0,68.90195,11.20195
332219,0.70447576,0,70.447576,12.747576
384141,0.29733294,0,29.733294,-27.966706
418634,0.45680928,0,45.680928,-12.019072
368717,0.7139821,0,71.39821,13.69821
420952,0.277955,0,27.7955,-29.9045
338354,0.16050506,0,16.050506,-41.649494
204993,0.298011,0,29.8011,-27.8989
133647,0.29436398,0,29.436398,-28.263602
351487,0.24138683,0,24.138683,-33.561317
289467,0.5695739,0,56.95739,-0.742610000000006
447254,0.7327577,0,73.27577,15.57577
328978,0.32318622,0,32.318622,-25.381378
407040,0.7875118,0,78.75118,21.05118
337647,0.74682283,0,74.682283,16.982283
111321,0.7331055,0,73.31055,15.61055
147437,0.37895638,0,37.895638,-19.804362
406648,0.40657216,0,40.657216,-17.042784
306373,0.7347064,0,73.47064,15.77064
277813,0.6916293,0,69.16293,11.46293
352739,0.5529231,0,55.29231,-2.40769
337331,0.4236058,0,42.36058,-15.33942
330500,0.31341237,1,31.341237,-26.358763
444124,0.38787168,0,38.787168,-18.912832
125036,0.7842587,0,78.42587,20.72587
235447,0.7286606,0,72.86606,15.16606
174472,0.33818585,0,33.818585,-23.881415
328619,0.4080401,0,40.80401,-16.89599
107307,0.8720233,0,87.20233,29.50233
234975,0.32330257,0,32.330257,-25.369743
269188,0.6462566,0,64.62566,6.92565999999999
174463,0.44259787,0,44.259787,-13.440213
408760,0.48713088,0,48.713088,-8.986912
121869,0.40700686,0,40.700686,-16.999314
174172,0.7183864,0,71.83864,14.13864
194979,0.68625057,0,68.625057,10.925057
269396,0.817138,0,81.7138,24.0138
439104,0.600551,0,60.0551,2.35509999999999
365355,0.46193147,0,46.193147,-11.506853
267708,0.68891895,0,68.891895,11.191895
154267,0.88458717,0,88.458717,30.758717
198608,0.6133331,0,61.33331,3.63330999999999
378576,0.7160287,0,71.60287,13.90287
268888,0.82977456,0,82.977456,25.277456
246318,0.68572205,0,68.572205,10.872205
378530,0.24635714,0,24.635714,-33.064286
255296,0.8205198,0,82.05198,24.35198
135014,0.21122736,0,21.122736,-36.577264
193693,0.6167692,0,61.67692,3.97692
352885,0.53785,0,53.785,-3.915
440976,0.84121305,0,84.121305,26.421305
182705,0.639435,0,63.9435,6.2435
293535,0.74123526,0,74.123526,16.423526
205121,0.8342306,0,83.42306,25.72306
304872,0.4340064,0,43.40064,-14.29936
137392,0.51507235,0,51.507235,-6.19276500000001
165689,0.16649175,0,16.649175,-41.050825
287041,0.37714732,0,37.714732,-19.985268
137070,0.37262374,0,37.262374,-20.437626
433705,0.10536659,0,10.536659,-47.163341
441054,0.40704912,0,40.704912,-16.995088
284134,0.7103569,0,71.03569,13.33569
115487,0.24861968,0,24.861968,-32.838032
391496,0.7364978,0,73.64978,15.94978
364741,0.5132236,0,51.32236,-6.37764
196599,0.35304314,1,35.304314,-22.395686
123827,0.5697822,0,56.97822,-0.721780000000003
212186,0.30703002,1,30.703002,-26.996998
198292,0.72100794,0,72.100794,14.400794
107979,0.20715743,1,20.715743,-36.984257
237253,0.29881686,0,29.881686,-27.818314
455771,0.35830253,0,35.830253,-21.869747
361443,0.7529832,0,75.29832,17.59832
154553,0.85810053,0,85.810053,28.110053
393614,0.6827749,0,68.27749,10.57749
320993,0.5735952,0,57.35952,-0.340480000000007
121820,0.8658124,0,86.58124,28.88124
131782,0.6610389,0,66.10389,8.40388999999999
262917,0.59110224,1,59.110224,1.410224
394509,0.7930801,0,79.30801,21.60801
332840,0.6120663,0,61.20663,3.50662999999999
270145,0.36255175,1,36.255175,-21.444825
390687,0.7419053,0,74.19053,16.49053
180004,0.854157,0,85.4157,27.7157
312653,0.3254636,0,32.54636,-25.15364
231258,0.8401669,0,84.01669,26.31669
264503,0.8337942,0,83.37942,25.67942
201602,0.3462301,0,34.62301,-23.07699
282669,0.15214902,1,15.214902,-42.485098
450783,0.5898218,0,58.98218,1.28217999999999
183258,0.5563762,0,55.63762,-2.06238
110843,0.7277703,0,72.77703,15.07703
152117,0.5594397,0,55.94397,-1.75603
406009,0.6366941,0,63.66941,5.96941
146338,0.8904443,0,89.04443,31.34443
211858,0.47528476,0,47.528476,-10.171524
117372,0.46979874,0,46.979874,-10.720126
397654,0.810373,0,81.0373,23.3373
176447,0.47650933,0,47.650933,-10.049067
438449,0.62552476,0,62.552476,4.852476
157526,0.6554917,0,65.54917,7.84917
337413,0.90131897,0,90.131897,32.431897
101207,0.28589118,0,28.589118,-29.110882
229017,0.3263883,0,32.63883,-25.06117
194196,0.63036287,0,63.036287,5.336287
225008,0.43676132,0,43.676132,-14.023868
434362,0.72694653,0,72.694653,14.994653
384054,0.13116634,1,13.116634,-44.583366
312714,0.382549,0,38.2549,-19.4451
420990,0.81166995,0,81.166995,23.466995
132972,0.58816576,0,58.816576,1.11657599999999
433893,0.6101396,0,61.01396,3.31395999999999
291916,0.796229,0,79.6229,21.9229
442499,0.50031626,0,50.031626,-7.66837400000001
376419,0.4135555,0,41.35555,-16.34445
428005,0.79319906,0,79.319906,21.619906
317930,0.66063327,0,66.063327,8.363327
255533,0.70111716,0,70.111716,12.411716
101659,0.75757426,0,75.757426,18.057426
313790,0.37299496,0,37.299496,-20.400504
200939,0.60885495,0,60.885495,3.185495
243661,0.7513461,0,75.13461,17.43461
115764,0.7604402,0,76.04402,18.34402
199624,0.42999148,0,42.999148,-14.700852
179974,0.4679541,0,46.79541,-10.90459
369831,0.944465,0,94.4465,36.7465
319057,0.46092945,0,46.092945,-11.607055
251949,0.3990236,0,39.90236,-17.79764
227654,0.52806926,0,52.806926,-4.89307400000001
437554,0.87772703,0,87.772703,30.072703
251766,0.8300303,0,83.00303,25.30303
162760,0.4998601,0,49.98601,-7.71399
421162,0.64730704,0,64.730704,7.03070399999999
374529,0.4496963,0,44.96963,-12.73037
288511,0.6448562,0,64.48562,6.78561999999999
298663,0.47086412,0,47.086412,-10.613588
434486,0.9266672,0,92.66672,34.96672
260310,0.3445763,0,34.45763,-23.24237
363656,0.66327673,0,66.327673,8.627673
164958,0.6776116,0,67.76116,10.06116
421616,0.92010224,0,92.010224,34.310224
215453,0.6087285,0,60.87285,3.17285
188930,0.42184663,0,42.184663,-15.515337
137981,0.89559937,0,89.559937,31.859937
199047,0.6182507,0,61.82507,4.12507
210905,0.72873354,0,72.873354,15.173354
140781,0.61293924,0,61.293924,3.59392399999999
376935,0.77704406,0,77.704406,20.004406
294284,0.7391434,0,73.91434,16.21434
371379,0.77522725,0,77.522725,19.822725
129166,0.7601112,0,76.01112,18.31112
396664,0.7729462,0,77.29462,19.59462
353790,0.40878898,0,40.878898,-16.821102
308277,0.7869136,0,78.69136,20.99136
125550,0.6512761,0,65.12761,7.42761
187704,0.09630984,1,9.630984,-48.069016
276387,0.78083926,1,78.083926,20.383926
187485,0.6338313,0,63.38313,5.68313
329645,0.73961306,0,73.961306,16.261306
185992,0.4326656,0,43.26656,-14.43344
253026,0.7101252,0,71.01252,13.31252
161792,0.78113997,0,78.113997,20.413997
397066,0.29831547,0,29.831547,-27.868453
181881,0.31258798,0,31.258798,-26.441202
207204,0.3548351,0,35.48351,-22.21649
325536,0.80476546,0,80.476546,22.776546
206164,0.5172203,0,51.72203,-5.97797000000001
177782,0.7543686,0,75.43686,17.73686
376759,0.34111065,0,34.111065,-23.588935
231452,0.24207991,0,24.207991,-33.492009
215964,0.7605476,0,76.05476,18.35476
448971,0.620785,0,62.0785,4.3785
125558,0.5029868,0,50.29868,-7.40132000000001
432381,0.72745585,0,72.745585,15.045585
362830,0.71403605,0,71.403605,13.703605
131700,0.70541245,0,70.541245,12.841245
326040,0.7148898,0,71.48898,13.78898
303830,0.34629446,0,34.629446,-23.070554
116483,0.16590345,0,16.590345,-41.109655
144535,0.41067517,0,41.067517,-16.632483
364187,0.5299231,0,52.99231,-4.70769000000001
303267,0.6105746,0,61.05746,3.35746
202674,0.35336554,0,35.336554,-22.363446
161141,0.5058687,0,50.58687,-7.11313000000001
122646,0.7828319,0,78.28319,20.58319
155471,0.59195626,1,59.195626,1.495626
182005,0.7188486,0,71.88486,14.18486
202297,0.48935503,0,48.935503,-8.764497
342959,0.5594593,0,55.94593,-1.75407000000001
119800,0.5527506,1,55.27506,-2.42494000000001
385562,0.70263946,0,70.263946,12.563946
200411,0.7937289,0,79.37289,21.67289
451890,0.38611573,0,38.611573,-19.088427
246081,0.8173236,1,81.73236,24.03236
137885,0.7024692,0,70.24692,12.54692
401836,0.53120697,0,53.120697,-4.57930300000001
198612,0.93547887,0,93.547887,35.847887
358802,0.9286225,0,92.86225,35.16225
362411,0.90901107,0,90.901107,33.201107
229254,0.4854685,0,48.54685,-9.15315
437732,0.27327442,0,27.327442,-30.372558
171036,0.8122221,0,81.22221,23.52221
267719,0.8749493,0,87.49493,29.79493
154628,0.8835912,0,88.35912,30.65912
213786,0.7343855,0,73.43855,15.73855
167598,0.5671096,1,56.71096,-0.989040000000003
159328,0.47647762,0,47.647762,-10.052238
147291,0.3999895,0,39.99895,-17.70105
226749,0.7415221,0,74.15221,16.45221
225827,0.7454332,0,74.54332,16.84332
370694,0.8367962,0,83.67962,25.97962
376718,0.43503356,0,43.503356,-14.196644
360675,0.55078626,0,55.078626,-2.621374
186758,0.9332361,0,93.32361,35.62361
429051,0.82530963,0,82.530963,24.830963
203520,0.70416415,0,70.416415,12.716415
326898,0.882896,0,88.2896,30.5896
283325,0.23982173,0,23.982173,-33.717827
406531,0.49640304,0,49.640304,-8.059696
136435,0.7183703,0,71.83703,14.13703
156964,0.4805106,0,48.05106,-9.64894
121343,0.69667006,0,69.667006,11.967006
170866,0.7443367,0,74.43367,16.73367
126631,0.10407382,0,10.407382,-47.292618
275404,0.6200607,0,62.00607,4.30607
368407,0.5745723,0,57.45723,-0.24277
235981,0.63596725,0,63.596725,5.896725
243199,0.45849913,0,45.849913,-11.850087
316559,0.9202967,0,92.02967,34.32967
439749,0.7980242,0,79.80242,22.10242
178304,0.09057385,0,9.057385,-48.642615
346900,0.4917767,0,49.17767,-8.52233
150542,0.63455236,0,63.455236,5.755236
228896,0.23939306,0,23.939306,-33.760694
262338,0.4855337,1,48.55337,-9.14663
100947,0.19828689,0,19.828689,-37.871311
380597,0.60152787,0,60.152787,2.45278699999999
342626,0.38405418,0,38.405418,-19.294582
255118,0.68027914,0,68.027914,10.327914
242020,0.8198414,0,81.98414,24.28414
333036,0.79148626,0,79.148626,21.448626
446842,0.7670487,0,76.70487,19.00487
249969,0.6588452,0,65.88452,8.18452000000001
101756,0.58967584,0,58.967584,1.26758399999999
319786,0.7648617,0,76.48617,18.78617
188098,0.4134221,0,41.34221,-16.35779
348926,0.9301234,0,93.01234,35.31234
445271,0.21585417,0,21.585417,-36.114583
439284,0.74517465,0,74.517465,16.817465
330847,0.16084331,0,16.084331,-41.615669
236850,0.5451901,0,54.51901,-3.18099
369748,0.39939576,0,39.939576,-17.760424
381122,0.7474412,0,74.74412,17.04412
426475,0.5566061,0,55.66061,-2.03939
298141,0.65925324,0,65.925324,8.22532399999999
157951,0.750733,0,75.0733,17.3733
189277,0.6640231,0,66.40231,8.70231
225289,0.74114895,0,74.114895,16.414895
191302,0.3326705,0,33.26705,-24.43295
413520,0.80063164,0,80.063164,22.363164
238047,0.8212254,0,82.12254,24.42254
183214,0.7598853,0,75.98853,18.28853
